"time","AT","CH","DE","FR","SE","XX"
2008-12-31,86.7714025500911,NA,75.2835283528353,77.1320093457944,NA,81.9743153334365
2009-12-31,85.6825749167592,84.1429880843263,81.2760416666667,77.321911632101,85.9134262655906,82.1001914065078
2010-12-31,82.9037800687285,86.0281999633767,79.2209373097991,74.7203579418345,84.733756717147,81.3078260869565
2011-12-31,76.8133535660091,81.5486571328915,73.5420289855072,73.642007242628,78.1259600614439,77.1969714727737
2012-12-31,79.9170769629438,83.2559800071403,73.0258302583026,75.929090132422,77.7210160351923,75.6604677149014
2013-12-31,86.4057863501484,82.0756756756757,84.7731149778233,74.9760857088196,84.9263520051607,79.7222107736059
2014-12-31,77.872582480091,52.2649374710514,68.7935383137161,71.3571117877338,70.1711491442543,NA
2015-12-31,78.8909354032364,58.0204081632653,74.9591141853669,78.8560476142439,61.1808033145356,71.2769017781693
