"time","AT","CH","DE","FR","SE","XX"
2008-12-31,13.2285974499089,NA,24.7164716471647,22.8679906542056,NA,18.0256846665635
2009-12-31,14.3174250832408,15.8570119156737,18.7239583333333,22.678088367899,14.0865737344094,17.8998085934922
2010-12-31,17.0962199312715,13.9718000366233,20.7790626902009,25.2796420581655,15.266243282853,18.6921739130435
2011-12-31,23.1866464339909,18.4513428671085,26.4579710144928,26.357992757372,21.8740399385561,22.8030285272263
2012-12-31,20.0829230370562,16.7440199928597,26.9741697416974,24.070909867578,22.2789839648077,24.3395322850986
2013-12-31,13.5942136498516,17.9243243243243,15.2268850221767,25.0239142911804,15.0736479948393,20.2777892263941
2014-12-31,22.127417519909,47.7350625289486,31.2064616862839,28.6428882122662,29.8288508557457,34.9363006754693
2015-12-31,21.1090645967636,41.9795918367347,25.0408858146331,21.1439523857561,38.8191966854644,28.7230982218307
