"partner","geo","time","values"
"SI","LU",2015-12-31,0
"SI","LV",2015-12-31,0
"SI","MT",2015-12-31,0
"SI","NL",2015-12-31,8
"SI","NO",2015-12-31,21
"SI","PL",2015-12-31,0
"SI","PT",2015-12-31,2
"SI","RO",2015-12-31,0
"SI","SE",2015-12-31,9
"SI","SI",2015-12-31,0
"SI","SK",2015-12-31,0
"SI","TOTAL",2015-12-31,940
"SI","UK",2015-12-31,5
"SK","AT",2015-12-31,37
"SK","BE",2015-12-31,16
"SK","BG",2015-12-31,0
"SK","CH",2015-12-31,16
"SK","DE",2015-12-31,110
"SK","DK",2015-12-31,4
"SK","EE",2015-12-31,0
"SK","EL",2015-12-31,0
"SK","EU28",2015-12-31,242
"SK","FI",2015-12-31,2
"SK","FR",2015-12-31,24
"SK","HR",2015-12-31,0
"SK","IE",2015-12-31,1
"SK","IS",2015-12-31,2
"SK","IT",2015-12-31,19
"SK","LU",2015-12-31,0
"SK","LV",2015-12-31,0
"SK","MT",2015-12-31,0
"SK","NL",2015-12-31,1
"SK","NO",2015-12-31,3
"SK","PL",2015-12-31,0
"SK","PT",2015-12-31,0
"SK","RO",2015-12-31,0
"SK","SE",2015-12-31,20
"SK","SI",2015-12-31,0
"SK","SK",2015-12-31,0
"SK","TOTAL",2015-12-31,263
"SK","UK",2015-12-31,8
"TOTAL","AT",2015-12-31,16935
"TOTAL","BE",2015-12-31,5955
"TOTAL","BG",2015-12-31,66
"TOTAL","CH",2015-12-31,16105
"TOTAL","DE",2015-12-31,44288
"TOTAL","DK",2015-12-31,3009
"TOTAL","EE",2015-12-31,24
"TOTAL","EL",2015-12-31,1117
"TOTAL","EU28",2015-12-31,111430
"TOTAL","FI",2015-12-31,1598
"TOTAL","FR",2015-12-31,11657
"TOTAL","HR",2015-12-31,21
"TOTAL","IE",2015-12-31,617
"TOTAL","IS",2015-12-31,118
"TOTAL","IT",2015-12-31,4977
"TOTAL","LU",2015-12-31,443
"TOTAL","LV",2015-12-31,14
"TOTAL","MT",2015-12-31,101
"TOTAL","NL",2015-12-31,4813
"TOTAL","NO",2015-12-31,3471
"TOTAL","PL",2015-12-31,225
"TOTAL","PT",2015-12-31,98
"TOTAL","RO",2015-12-31,88
"TOTAL","SE",2015-12-31,11254
"TOTAL","SI",2015-12-31,92
"TOTAL","SK",2015-12-31,549
"TOTAL","TOTAL",2015-12-31,131124
"TOTAL","UK",2015-12-31,3489
"UK","AT",2015-12-31,41
"UK","BE",2015-12-31,34
"UK","BG",2015-12-31,23
"UK","CH",2015-12-31,46
"UK","DE",2015-12-31,104
"UK","DK",2015-12-31,18
"UK","EE",2015-12-31,0
"UK","EL",2015-12-31,20
"UK","EU28",2015-12-31,972
"UK","FI",2015-12-31,12
"UK","FR",2015-12-31,113
"UK","HR",2015-12-31,0
"UK","IE",2015-12-31,510
"UK","IS",2015-12-31,0
"UK","IT",2015-12-31,0
"UK","LU",2015-12-31,1
"UK","LV",2015-12-31,0
"UK","MT",2015-12-31,0
"UK","NL",2015-12-31,27
"UK","NO",2015-12-31,14
"UK","PL",2015-12-31,3
"UK","PT",2015-12-31,3
"UK","RO",2015-12-31,1
"UK","SE",2015-12-31,61
"UK","SI",2015-12-31,1
"UK","SK",2015-12-31,0
"UK","TOTAL",2015-12-31,1032
"UK","UK",2015-12-31,0
"AT","AT",2014-12-31,0
"AT","BE",2014-12-31,63
"AT","BG",2014-12-31,0
"AT","CH",2014-12-31,266
"AT","DE",2014-12-31,1086
"AT","DK",2014-12-31,103
"AT","EE",2014-12-31,0
"AT","EL",2014-12-31,51
"AT","FR",2014-12-31,225
"AT","HR",2014-12-31,16
"AT","HU",2014-12-31,28
"AT","IE",2014-12-31,0
"AT","IS",2014-12-31,0
"AT","IT",2014-12-31,264
"AT","LI",2014-12-31,7
"AT","LU",2014-12-31,16
"AT","LV",2014-12-31,0
"AT","MT",2014-12-31,0
"AT","NL",2014-12-31,53
"AT","NO",2014-12-31,55
"AT","PL",2014-12-31,7
"AT","RO",2014-12-31,8
"AT","SE",2014-12-31,213
"AT","SI",2014-12-31,7
"AT","SK",2014-12-31,12
"AT","UK",2014-12-31,93
"BE","AT",2014-12-31,41
"BE","BE",2014-12-31,0
"BE","BG",2014-12-31,0
"BE","CH",2014-12-31,151
"BE","DE",2014-12-31,2130
"BE","DK",2014-12-31,46
"BE","EE",2014-12-31,0
"BE","EL",2014-12-31,16
"BE","FR",2014-12-31,418
"BE","HR",2014-12-31,1
"BE","HU",2014-12-31,2
"BE","IE",2014-12-31,0
"BE","IS",2014-12-31,1
"BE","IT",2014-12-31,361
"BE","LI",2014-12-31,0
"BE","LU",2014-12-31,32
"BE","LV",2014-12-31,0
"BE","MT",2014-12-31,0
"BE","NL",2014-12-31,192
"BE","NO",2014-12-31,41
"BE","PL",2014-12-31,12
"BE","RO",2014-12-31,3
"BE","SE",2014-12-31,167
"BE","SI",2014-12-31,1
"BE","SK",2014-12-31,1
"BE","UK",2014-12-31,97
"BG","AT",2014-12-31,1115
"BG","BE",2014-12-31,77
"BG","BG",2014-12-31,0
"BG","CH",2014-12-31,155
"BG","DE",2014-12-31,4399
"BG","DK",2014-12-31,205
"BG","EE",2014-12-31,0
"BG","EL",2014-12-31,149
"BG","FR",2014-12-31,119
"BG","HR",2014-12-31,47
"BG","HU",2014-12-31,1585
"BG","IE",2014-12-31,0
"BG","IS",2014-12-31,0
"BG","IT",2014-12-31,148
"BG","LI",2014-12-31,1
"BG","LU",2014-12-31,3
"BG","LV",2014-12-31,0
"BG","MT",2014-12-31,0
"BG","NL",2014-12-31,42
"BG","NO",2014-12-31,48
"BG","PL",2014-12-31,2
"BG","RO",2014-12-31,49
"BG","SE",2014-12-31,269
"BG","SI",2014-12-31,12
"BG","SK",2014-12-31,20
"BG","UK",2014-12-31,60
"CH","AT",2014-12-31,225
"CH","BE",2014-12-31,122
"CH","BG",2014-12-31,0
"CH","CH",2014-12-31,0
"CH","DE",2014-12-31,1701
"CH","DK",2014-12-31,104
"CH","EE",2014-12-31,0
"CH","EL",2014-12-31,74
"CH","FR",2014-12-31,212
"CH","HR",2014-12-31,9
"CH","HU",2014-12-31,8
"CH","IE",2014-12-31,0
"CH","IS",2014-12-31,2
"CH","IT",2014-12-31,128
"CH","LI",2014-12-31,7
"CH","LU",2014-12-31,31
"CH","LV",2014-12-31,0
"CH","MT",2014-12-31,0
"CH","NL",2014-12-31,148
"CH","NO",2014-12-31,102
"CH","PL",2014-12-31,4
"CH","RO",2014-12-31,1
"CH","SE",2014-12-31,329
"CH","SI",2014-12-31,3
"CH","SK",2014-12-31,4
"CH","UK",2014-12-31,40
"CY","AT",2014-12-31,11
"CY","BE",2014-12-31,3
"CY","BG",2014-12-31,0
"CY","CH",2014-12-31,2
"CY","DE",2014-12-31,53
"CY","DK",2014-12-31,6
"CY","EE",2014-12-31,0
"CY","EL",2014-12-31,1
"CY","FR",2014-12-31,15
"CY","HR",2014-12-31,1
"CY","HU",2014-12-31,2
"CY","IE",2014-12-31,0
"CY","IS",2014-12-31,0
"CY","IT",2014-12-31,6
"CY","LI",2014-12-31,0
"CY","LU",2014-12-31,0
"CY","LV",2014-12-31,0
"CY","MT",2014-12-31,0
"CY","NL",2014-12-31,14
"CY","NO",2014-12-31,8
"CY","PL",2014-12-31,0
"CY","RO",2014-12-31,8
"CY","SE",2014-12-31,33
"CY","SI",2014-12-31,1
"CY","SK",2014-12-31,1
"CY","UK",2014-12-31,16
"CZ","AT",2014-12-31,21
"CZ","BE",2014-12-31,13
"CZ","BG",2014-12-31,0
"CZ","CH",2014-12-31,31
"CZ","DE",2014-12-31,166
"CZ","DK",2014-12-31,12
"CZ","EE",2014-12-31,0
"CZ","EL",2014-12-31,0
"CZ","FR",2014-12-31,26
"CZ","HR",2014-12-31,0
"CZ","HU",2014-12-31,0
"CZ","IE",2014-12-31,0
"CZ","IS",2014-12-31,0
"CZ","IT",2014-12-31,16
"CZ","LI",2014-12-31,0
"CZ","LU",2014-12-31,1
"CZ","LV",2014-12-31,0
"CZ","MT",2014-12-31,0
"CZ","NL",2014-12-31,54
"CZ","NO",2014-12-31,20
"CZ","PL",2014-12-31,4
"CZ","RO",2014-12-31,0
"CZ","SE",2014-12-31,57
"CZ","SI",2014-12-31,0
"CZ","SK",2014-12-31,0
"CZ","UK",2014-12-31,6
"DE","AT",2014-12-31,231
"DE","BE",2014-12-31,304
"DE","BG",2014-12-31,5
"DE","CH",2014-12-31,582
"DE","DE",2014-12-31,0
"DE","DK",2014-12-31,206
"DE","EE",2014-12-31,0
"DE","EL",2014-12-31,455
"DE","FR",2014-12-31,511
"DE","HR",2014-12-31,3
"DE","HU",2014-12-31,32
"DE","IE",2014-12-31,3
"DE","IS",2014-12-31,7
"DE","IT",2014-12-31,145
"DE","LI",2014-12-31,1
"DE","LU",2014-12-31,55
"DE","LV",2014-12-31,0
"DE","MT",2014-12-31,1
"DE","NL",2014-12-31,582
"DE","NO",2014-12-31,209
"DE","PL",2014-12-31,55
"DE","RO",2014-12-31,13
"DE","SE",2014-12-31,735
"DE","SI",2014-12-31,3
"DE","SK",2014-12-31,2
"DE","UK",2014-12-31,96
"DK","AT",2014-12-31,19
"DK","BE",2014-12-31,24
"DK","BG",2014-12-31,0
"DK","CH",2014-12-31,41
"DK","DE",2014-12-31,532
"DK","DK",2014-12-31,0
"DK","EE",2014-12-31,0
"DK","EL",2014-12-31,43
"DK","FR",2014-12-31,47
"DK","HR",2014-12-31,1
"DK","HU",2014-12-31,4
"DK","IE",2014-12-31,0
"DK","IS",2014-12-31,3
"DK","IT",2014-12-31,104
"DK","LI",2014-12-31,0
"DK","LU",2014-12-31,2
"DK","LV",2014-12-31,0
"DK","MT",2014-12-31,0
"DK","NL",2014-12-31,24
"DK","NO",2014-12-31,56
"DK","PL",2014-12-31,10
"DK","RO",2014-12-31,1
"DK","SE",2014-12-31,419
"DK","SI",2014-12-31,1
"DK","SK",2014-12-31,0
"DK","UK",2014-12-31,17
"EE","AT",2014-12-31,12
"EE","BE",2014-12-31,22
"EE","BG",2014-12-31,0
"EE","CH",2014-12-31,5
"EE","DE",2014-12-31,9
"EE","DK",2014-12-31,4
"EE","EE",2014-12-31,0
"EE","EL",2014-12-31,0
"EE","FR",2014-12-31,5
"EE","HR",2014-12-31,0
"EE","HU",2014-12-31,0
"EE","IE",2014-12-31,0
"EE","IS",2014-12-31,0
"EE","IT",2014-12-31,2
"EE","LI",2014-12-31,0
"EE","LU",2014-12-31,0
"EE","LV",2014-12-31,1
"EE","MT",2014-12-31,0
"EE","NL",2014-12-31,7
"EE","NO",2014-12-31,2
"EE","PL",2014-12-31,1
"EE","RO",2014-12-31,0
"EE","SE",2014-12-31,18
"EE","SI",2014-12-31,0
"EE","SK",2014-12-31,0
"EE","UK",2014-12-31,1
"EL","AT",2014-12-31,0
"EL","BE",2014-12-31,3
"EL","BG",2014-12-31,0
"EL","CH",2014-12-31,31
"EL","DE",2014-12-31,0
"EL","DK",2014-12-31,0
"EL","EE",2014-12-31,0
"EL","EL",2014-12-31,0
"EL","FR",2014-12-31,1
"EL","HR",2014-12-31,0
"EL","HU",2014-12-31,1
"EL","IE",2014-12-31,0
"EL","IS",2014-12-31,0
"EL","IT",2014-12-31,387
"EL","LI",2014-12-31,0
"EL","LU",2014-12-31,1
"EL","LV",2014-12-31,0
"EL","MT",2014-12-31,0
"EL","NL",2014-12-31,7
"EL","NO",2014-12-31,0
"EL","PL",2014-12-31,0
"EL","RO",2014-12-31,0
"EL","SE",2014-12-31,0
"EL","SI",2014-12-31,5
"EL","SK",2014-12-31,0
"EL","UK",2014-12-31,0
"ES","AT",2014-12-31,116
"ES","BE",2014-12-31,620
"ES","BG",2014-12-31,0
"ES","CH",2014-12-31,598
"ES","DE",2014-12-31,1849
"ES","DK",2014-12-31,86
"ES","EE",2014-12-31,0
"ES","EL",2014-12-31,14
"ES","FR",2014-12-31,534
"ES","HR",2014-12-31,0
"ES","HU",2014-12-31,4
"ES","IE",2014-12-31,1
"ES","IS",2014-12-31,4
"ES","IT",2014-12-31,119
"ES","LI",2014-12-31,2
"ES","LU",2014-12-31,23
"ES","LV",2014-12-31,0
"ES","MT",2014-12-31,0
"ES","NL",2014-12-31,282
"ES","NO",2014-12-31,180
"ES","PL",2014-12-31,2
"ES","RO",2014-12-31,1
"ES","SE",2014-12-31,486
"ES","SI",2014-12-31,0
"ES","SK",2014-12-31,0
"ES","UK",2014-12-31,35
"FI","AT",2014-12-31,13
"FI","BE",2014-12-31,7
"FI","BG",2014-12-31,0
"FI","CH",2014-12-31,10
"FI","DE",2014-12-31,107
"FI","DK",2014-12-31,16
"FI","EE",2014-12-31,2
"FI","EL",2014-12-31,10
"FI","FR",2014-12-31,21
"FI","HR",2014-12-31,1
"FI","HU",2014-12-31,2
"FI","IE",2014-12-31,0
"FI","IS",2014-12-31,5
"FI","IT",2014-12-31,14
"FI","LI",2014-12-31,0
"FI","LU",2014-12-31,2
"FI","LV",2014-12-31,1
"FI","MT",2014-12-31,0
"FI","NL",2014-12-31,13
"FI","NO",2014-12-31,14
"FI","PL",2014-12-31,1
"FI","RO",2014-12-31,0
"FI","SE",2014-12-31,68
"FI","SI",2014-12-31,0
"FI","SK",2014-12-31,4
"FI","UK",2014-12-31,7
"FR","AT",2014-12-31,101
"FR","BE",2014-12-31,404
"FR","BG",2014-12-31,0
"FR","CH",2014-12-31,663
"FR","DE",2014-12-31,2420
"FR","DK",2014-12-31,92
"FR","EE",2014-12-31,1
"FR","EL",2014-12-31,19
"FR","FR",2014-12-31,0
"FR","HR",2014-12-31,2
"FR","HU",2014-12-31,12
"FR","IE",2014-12-31,1
"FR","IS",2014-12-31,6
"FR","IT",2014-12-31,154
"FR","LI",2014-12-31,0
"FR","LU",2014-12-31,13
"FR","LV",2014-12-31,0
"FR","MT",2014-12-31,0
"FR","NL",2014-12-31,469
"FR","NO",2014-12-31,139
"FR","PL",2014-12-31,20
"FR","RO",2014-12-31,3
"FR","SE",2014-12-31,542
"FR","SI",2014-12-31,5
"FR","SK",2014-12-31,2
"FR","UK",2014-12-31,129
"HR","AT",2014-12-31,48
"HR","BE",2014-12-31,2
"HR","BG",2014-12-31,0
"HR","CH",2014-12-31,39
"HR","DE",2014-12-31,61
"HR","DK",2014-12-31,7
"HR","EE",2014-12-31,0
"HR","EL",2014-12-31,1
"HR","FR",2014-12-31,10
"HR","HR",2014-12-31,0
"HR","HU",2014-12-31,0
"HR","IE",2014-12-31,0
"HR","IS",2014-12-31,0
"HR","IT",2014-12-31,16
"HR","LI",2014-12-31,0
"HR","LU",2014-12-31,1
"HR","LV",2014-12-31,0
"HR","MT",2014-12-31,0
"HR","NL",2014-12-31,2
"HR","NO",2014-12-31,3
"HR","PL",2014-12-31,0
"HR","RO",2014-12-31,0
"HR","SE",2014-12-31,5
"HR","SI",2014-12-31,30
"HR","SK",2014-12-31,0
"HR","UK",2014-12-31,14
"HU","AT",2014-12-31,1891
"HU","BE",2014-12-31,113
"HU","BG",2014-12-31,0
"HU","CH",2014-12-31,263
"HU","DE",2014-12-31,3905
"HU","DK",2014-12-31,46
"HU","EE",2014-12-31,0
"HU","EL",2014-12-31,21
"HU","FR",2014-12-31,520
"HU","HR",2014-12-31,47
"HU","HU",2014-12-31,0
"HU","IE",2014-12-31,0
"HU","IS",2014-12-31,0
"HU","IT",2014-12-31,326
"HU","LI",2014-12-31,0
"HU","LU",2014-12-31,16
"HU","LV",2014-12-31,0
"HU","MT",2014-12-31,0
"HU","NL",2014-12-31,79
"HU","NO",2014-12-31,61
"HU","PL",2014-12-31,13
"HU","RO",2014-12-31,3
"HU","SE",2014-12-31,348
"HU","SI",2014-12-31,20
"HU","SK",2014-12-31,43
"HU","UK",2014-12-31,91
"IE","AT",2014-12-31,3
"IE","BE",2014-12-31,4
"IE","BG",2014-12-31,0
"IE","CH",2014-12-31,4
"IE","DE",2014-12-31,2
"IE","DK",2014-12-31,2
"IE","EE",2014-12-31,0
"IE","EL",2014-12-31,0
"IE","FR",2014-12-31,5
"IE","HR",2014-12-31,0
"IE","HU",2014-12-31,1
"IE","IE",2014-12-31,0
"IE","IS",2014-12-31,0
"IE","IT",2014-12-31,3
"IE","LI",2014-12-31,0
"IE","LU",2014-12-31,0
"IE","LV",2014-12-31,0
"IE","MT",2014-12-31,0
"IE","NL",2014-12-31,1
"IE","NO",2014-12-31,0
"IE","PL",2014-12-31,0
"IE","RO",2014-12-31,0
"IE","SE",2014-12-31,6
"IE","SI",2014-12-31,0
"IE","SK",2014-12-31,0
"IE","UK",2014-12-31,136
"IS","AT",2014-12-31,1
"IS","BE",2014-12-31,1
"IS","BG",2014-12-31,0
"IS","CH",2014-12-31,1
"IS","DE",2014-12-31,6
"IS","DK",2014-12-31,0
"IS","EE",2014-12-31,0
"IS","EL",2014-12-31,0
"IS","FR",2014-12-31,1
"IS","HR",2014-12-31,0
"IS","HU",2014-12-31,0
"IS","IE",2014-12-31,0
"IS","IS",2014-12-31,0
"IS","IT",2014-12-31,1
"IS","LI",2014-12-31,0
"IS","LU",2014-12-31,0
"IS","LV",2014-12-31,0
"IS","MT",2014-12-31,0
"IS","NL",2014-12-31,0
"IS","NO",2014-12-31,1
"IS","PL",2014-12-31,0
"IS","RO",2014-12-31,0
"IS","SE",2014-12-31,5
"IS","SI",2014-12-31,0
"IS","SK",2014-12-31,0
"IS","UK",2014-12-31,0
"IT","AT",2014-12-31,1306
"IT","BE",2014-12-31,723
"IT","BG",2014-12-31,1
"IT","CH",2014-12-31,11322
"IT","DE",2014-12-31,9085
"IT","DK",2014-12-31,729
"IT","EE",2014-12-31,2
"IT","EL",2014-12-31,20
"IT","FR",2014-12-31,896
"IT","HR",2014-12-31,5
"IT","HU",2014-12-31,8
"IT","IE",2014-12-31,0
"IT","IS",2014-12-31,13
"IT","IT",2014-12-31,0
"IT","LI",2014-12-31,6
"IT","LU",2014-12-31,64
"IT","LV",2014-12-31,0
"IT","MT",2014-12-31,5
"IT","NL",2014-12-31,1545
"IT","NO",2014-12-31,1857
"IT","PL",2014-12-31,5
"IT","RO",2014-12-31,2
"IT","SE",2014-12-31,2707
"IT","SI",2014-12-31,6
"IT","SK",2014-12-31,1
"IT","UK",2014-12-31,707
"LI","AT",2014-12-31,1
"LI","BE",2014-12-31,1
"LI","BG",2014-12-31,0
"LI","CH",2014-12-31,1
"LI","DE",2014-12-31,3
"LI","DK",2014-12-31,0
"LI","EE",2014-12-31,0
"LI","EL",2014-12-31,0
"LI","FR",2014-12-31,0
"LI","HR",2014-12-31,0
"LI","HU",2014-12-31,0
"LI","IE",2014-12-31,0
"LI","IS",2014-12-31,0
"LI","IT",2014-12-31,0
"LI","LI",2014-12-31,0
"LI","LU",2014-12-31,0
"LI","LV",2014-12-31,0
"LI","MT",2014-12-31,0
"LI","NL",2014-12-31,0
"LI","NO",2014-12-31,0
"LI","PL",2014-12-31,0
"LI","RO",2014-12-31,0
"LI","SE",2014-12-31,0
"LI","SI",2014-12-31,0
"LI","SK",2014-12-31,0
"LI","UK",2014-12-31,0
"LT","AT",2014-12-31,17
"LT","BE",2014-12-31,16
"LT","BG",2014-12-31,0
"LT","CH",2014-12-31,23
"LT","DE",2014-12-31,171
"LT","DK",2014-12-31,5
"LT","EE",2014-12-31,2
"LT","EL",2014-12-31,0
"LT","FR",2014-12-31,34
"LT","HR",2014-12-31,0
"LT","HU",2014-12-31,1
"LT","IE",2014-12-31,0
"LT","IS",2014-12-31,1
"LT","IT",2014-12-31,5
"LT","LI",2014-12-31,1
"LT","LU",2014-12-31,1
"LT","LV",2014-12-31,4
"LT","MT",2014-12-31,0
"LT","NL",2014-12-31,37
"LT","NO",2014-12-31,11
"LT","PL",2014-12-31,15
"LT","RO",2014-12-31,2
"LT","SE",2014-12-31,55
"LT","SI",2014-12-31,0
"LT","SK",2014-12-31,2
"LT","UK",2014-12-31,4
"LU","AT",2014-12-31,2
"LU","BE",2014-12-31,8
"LU","BG",2014-12-31,0
"LU","CH",2014-12-31,20
"LU","DE",2014-12-31,98
"LU","DK",2014-12-31,11
"LU","EE",2014-12-31,0
"LU","EL",2014-12-31,4
"LU","FR",2014-12-31,16
"LU","HR",2014-12-31,1
"LU","HU",2014-12-31,0
"LU","IE",2014-12-31,0
"LU","IS",2014-12-31,0
"LU","IT",2014-12-31,1
"LU","LI",2014-12-31,2
"LU","LU",2014-12-31,0
"LU","LV",2014-12-31,0
"LU","MT",2014-12-31,0
"LU","NL",2014-12-31,12
"LU","NO",2014-12-31,5
"LU","PL",2014-12-31,0
"LU","RO",2014-12-31,0
"LU","SE",2014-12-31,18
"LU","SI",2014-12-31,0
"LU","SK",2014-12-31,0
"LU","UK",2014-12-31,2
"LV","AT",2014-12-31,4
"LV","BE",2014-12-31,14
"LV","BG",2014-12-31,0
"LV","CH",2014-12-31,16
"LV","DE",2014-12-31,94
"LV","DK",2014-12-31,6
"LV","EE",2014-12-31,3
"LV","EL",2014-12-31,0
"LV","FR",2014-12-31,19
"LV","HR",2014-12-31,0
"LV","HU",2014-12-31,0
"LV","IE",2014-12-31,0
"LV","IS",2014-12-31,1
"LV","IT",2014-12-31,1
"LV","LI",2014-12-31,0
"LV","LU",2014-12-31,0
"LV","LV",2014-12-31,0
"LV","MT",2014-12-31,0
"LV","NL",2014-12-31,20
"LV","NO",2014-12-31,17
"LV","PL",2014-12-31,0
"LV","RO",2014-12-31,0
"LV","SE",2014-12-31,24
"LV","SI",2014-12-31,0
"LV","SK",2014-12-31,0
"LV","UK",2014-12-31,0
"MT","AT",2014-12-31,18
"MT","BE",2014-12-31,18
"MT","BG",2014-12-31,0
"MT","CH",2014-12-31,72
"MT","DE",2014-12-31,320
"MT","DK",2014-12-31,41
"MT","EE",2014-12-31,0
"MT","EL",2014-12-31,0
"MT","FR",2014-12-31,63
"MT","HR",2014-12-31,0
"MT","HU",2014-12-31,3
"MT","IE",2014-12-31,0
"MT","IS",2014-12-31,1
"MT","IT",2014-12-31,93
"MT","LI",2014-12-31,0
"MT","LU",2014-12-31,0
"MT","LV",2014-12-31,0
"MT","MT",2014-12-31,0
"MT","NL",2014-12-31,78
"MT","NO",2014-12-31,61
"MT","PL",2014-12-31,0
"MT","RO",2014-12-31,0
"MT","SE",2014-12-31,362
"MT","SI",2014-12-31,0
"MT","SK",2014-12-31,0
"MT","UK",2014-12-31,27
"NL","AT",2014-12-31,44
"NL","BE",2014-12-31,113
"NL","BG",2014-12-31,0
"NL","CH",2014-12-31,90
"NL","DE",2014-12-31,750
"NL","DK",2014-12-31,29
"NL","EE",2014-12-31,0
"NL","EL",2014-12-31,49
"NL","FR",2014-12-31,129
"NL","HR",2014-12-31,1
"NL","HU",2014-12-31,2
"NL","IE",2014-12-31,0
"NL","IS",2014-12-31,0
"NL","IT",2014-12-31,56
"NL","LI",2014-12-31,0
"NL","LU",2014-12-31,11
"NL","LV",2014-12-31,0
"NL","MT",2014-12-31,1
"NL","NL",2014-12-31,0
"NL","NO",2014-12-31,44
"NL","PL",2014-12-31,2
"NL","RO",2014-12-31,2
"NL","SE",2014-12-31,140
"NL","SI",2014-12-31,0
"NL","SK",2014-12-31,2
"NL","UK",2014-12-31,58
"NO","AT",2014-12-31,33
"NO","BE",2014-12-31,48
"NO","BG",2014-12-31,0
"NO","CH",2014-12-31,75
"NO","DE",2014-12-31,593
"NO","DK",2014-12-31,104
"NO","EE",2014-12-31,0
"NO","EL",2014-12-31,51
"NO","FR",2014-12-31,126
"NO","HR",2014-12-31,0
"NO","HU",2014-12-31,11
"NO","IE",2014-12-31,0
"NO","IS",2014-12-31,16
"NO","IT",2014-12-31,524
"NO","LI",2014-12-31,0
"NO","LU",2014-12-31,3
"NO","LV",2014-12-31,0
"NO","MT",2014-12-31,4
"NO","NL",2014-12-31,55
"NO","NO",2014-12-31,0
"NO","PL",2014-12-31,7
"NO","RO",2014-12-31,2
"NO","SE",2014-12-31,617
"NO","SI",2014-12-31,1
"NO","SK",2014-12-31,2
"NO","UK",2014-12-31,42
"PL","AT",2014-12-31,517
"PL","BE",2014-12-31,263
"PL","BG",2014-12-31,0
"PL","CH",2014-12-31,185
"PL","DE",2014-12-31,3311
"PL","DK",2014-12-31,335
"PL","EE",2014-12-31,3
"PL","EL",2014-12-31,3
"PL","FR",2014-12-31,585
"PL","HR",2014-12-31,0
"PL","HU",2014-12-31,0
"PL","IE",2014-12-31,0
"PL","IS",2014-12-31,2
"PL","IT",2014-12-31,103
"PL","LI",2014-12-31,2
"PL","LU",2014-12-31,1
"PL","LV",2014-12-31,1
"PL","MT",2014-12-31,0
"PL","NL",2014-12-31,223
"PL","NO",2014-12-31,118
"PL","PL",2014-12-31,0
"PL","RO",2014-12-31,3
"PL","SE",2014-12-31,423
"PL","SI",2014-12-31,1
"PL","SK",2014-12-31,0
"PL","UK",2014-12-31,22
"PT","AT",2014-12-31,2
"PT","BE",2014-12-31,11
"PT","BG",2014-12-31,0
"PT","CH",2014-12-31,61
"PT","DE",2014-12-31,94
"PT","DK",2014-12-31,5
"PT","EE",2014-12-31,0
"PT","EL",2014-12-31,0
"PT","FR",2014-12-31,50
"PT","HR",2014-12-31,0
"PT","HU",2014-12-31,0
"PT","IE",2014-12-31,0
"PT","IS",2014-12-31,0
"PT","IT",2014-12-31,9
"PT","LI",2014-12-31,0
"PT","LU",2014-12-31,3
"PT","LV",2014-12-31,0
"PT","MT",2014-12-31,0
"PT","NL",2014-12-31,20
"PT","NO",2014-12-31,8
"PT","PL",2014-12-31,1
"PT","RO",2014-12-31,0
"PT","SE",2014-12-31,44
"PT","SI",2014-12-31,0
"PT","SK",2014-12-31,0
"PT","UK",2014-12-31,3
"RO","AT",2014-12-31,91
"RO","BE",2014-12-31,24
"RO","BG",2014-12-31,0
"RO","CH",2014-12-31,26
"RO","DE",2014-12-31,216
"RO","DK",2014-12-31,11
"RO","EE",2014-12-31,0
"RO","EL",2014-12-31,8
"RO","FR",2014-12-31,44
"RO","HR",2014-12-31,3
"RO","HU",2014-12-31,87
"RO","IE",2014-12-31,0
"RO","IS",2014-12-31,0
"RO","IT",2014-12-31,41
"RO","LI",2014-12-31,0
"RO","LU",2014-12-31,1
"RO","LV",2014-12-31,0
"RO","MT",2014-12-31,0
"RO","NL",2014-12-31,31
"RO","NO",2014-12-31,20
"RO","PL",2014-12-31,2
"RO","RO",2014-12-31,0
"RO","SE",2014-12-31,61
"RO","SI",2014-12-31,0
"RO","SK",2014-12-31,0
"RO","UK",2014-12-31,18
"SE","AT",2014-12-31,70
"SE","BE",2014-12-31,68
"SE","BG",2014-12-31,5
"SE","CH",2014-12-31,112
"SE","DE",2014-12-31,1512
"SE","DK",2014-12-31,215
"SE","EE",2014-12-31,6
"SE","EL",2014-12-31,265
"SE","FR",2014-12-31,149
"SE","HR",2014-12-31,2
"SE","HU",2014-12-31,14
"SE","IE",2014-12-31,0
"SE","IS",2014-12-31,12
"SE","IT",2014-12-31,142
"SE","LI",2014-12-31,0
"SE","LU",2014-12-31,9
"SE","LV",2014-12-31,0
"SE","MT",2014-12-31,4
"SE","NL",2014-12-31,104
"SE","NO",2014-12-31,210
"SE","PL",2014-12-31,3
"SE","RO",2014-12-31,3
"SE","SE",2014-12-31,0
"SE","SI",2014-12-31,0
"SE","SK",2014-12-31,5
"SE","UK",2014-12-31,77
"SI","AT",2014-12-31,28
"SI","BE",2014-12-31,7
"SI","BG",2014-12-31,0
"SI","CH",2014-12-31,9
"SI","DE",2014-12-31,81
"SI","DK",2014-12-31,7
"SI","EE",2014-12-31,0
"SI","EL",2014-12-31,0
"SI","FR",2014-12-31,15
"SI","HR",2014-12-31,2
"SI","HU",2014-12-31,1
"SI","IE",2014-12-31,0
"SI","IS",2014-12-31,0
