"partner","geo","time","values","decision"
"UK","SI",2014-12-31,0,"TOTAL"
"AT","AT",2013-12-31,0,"ACC"
"AT","BE",2013-12-31,62,"ACC"
"AT","BG",2013-12-31,2,"ACC"
"AT","CH",2013-12-31,262,"ACC"
"AT","CY",2013-12-31,0,"ACC"
"AT","DE",2013-12-31,756,"ACC"
"AT","EE",2013-12-31,0,"ACC"
"AT","EL",2013-12-31,57,"ACC"
"AT","ES",2013-12-31,1,"ACC"
"AT","FI",2013-12-31,19,"ACC"
"AT","FR",2013-12-31,115,"ACC"
"AT","HR",2013-12-31,1,"ACC"
"AT","HU",2013-12-31,12,"ACC"
"AT","IE",2013-12-31,0,"ACC"
"AT","IS",2013-12-31,0,"ACC"
"AT","IT",2013-12-31,6,"ACC"
"AT","LI",2013-12-31,4,"ACC"
"AT","LT",2013-12-31,0,"ACC"
"AT","LU",2013-12-31,5,"ACC"
"AT","LV",2013-12-31,0,"ACC"
"AT","MT",2013-12-31,0,"ACC"
"AT","NO",2013-12-31,38,"ACC"
"AT","PL",2013-12-31,8,"ACC"
"AT","PT",2013-12-31,1,"ACC"
"AT","RO",2013-12-31,1,"ACC"
"AT","SE",2013-12-31,113,"ACC"
"AT","SI",2013-12-31,7,"ACC"
"AT","SK",2013-12-31,8,"ACC"
"AT","UK",2013-12-31,92,"ACC"
"BE","AT",2013-12-31,50,"ACC"
"BE","BE",2013-12-31,0,"ACC"
"BE","BG",2013-12-31,4,"ACC"
"BE","CH",2013-12-31,219,"ACC"
"BE","CY",2013-12-31,0,"ACC"
"BE","DE",2013-12-31,2139,"ACC"
"BE","EE",2013-12-31,0,"ACC"
"BE","EL",2013-12-31,35,"ACC"
"BE","ES",2013-12-31,4,"ACC"
"BE","FI",2013-12-31,40,"ACC"
"BE","FR",2013-12-31,437,"ACC"
"BE","HR",2013-12-31,0,"ACC"
"BE","HU",2013-12-31,1,"ACC"
"BE","IE",2013-12-31,1,"ACC"
"BE","IS",2013-12-31,0,"ACC"
"BE","IT",2013-12-31,8,"ACC"
"BE","LI",2013-12-31,4,"ACC"
"BE","LT",2013-12-31,2,"ACC"
"BE","LU",2013-12-31,78,"ACC"
"BE","LV",2013-12-31,0,"ACC"
"BE","MT",2013-12-31,0,"ACC"
"BE","NO",2013-12-31,32,"ACC"
"BE","PL",2013-12-31,13,"ACC"
"BE","PT",2013-12-31,3,"ACC"
"BE","RO",2013-12-31,0,"ACC"
"BE","SE",2013-12-31,243,"ACC"
"BE","SI",2013-12-31,1,"ACC"
"BE","SK",2013-12-31,1,"ACC"
"BE","UK",2013-12-31,115,"ACC"
"BG","AT",2013-12-31,202,"ACC"
"BG","BE",2013-12-31,19,"ACC"
"BG","BG",2013-12-31,0,"ACC"
"BG","CH",2013-12-31,44,"ACC"
"BG","CY",2013-12-31,0,"ACC"
"BG","DE",2013-12-31,239,"ACC"
"BG","EE",2013-12-31,0,"ACC"
"BG","EL",2013-12-31,50,"ACC"
"BG","ES",2013-12-31,0,"ACC"
"BG","FI",2013-12-31,4,"ACC"
"BG","FR",2013-12-31,8,"ACC"
"BG","HR",2013-12-31,41,"ACC"
"BG","HU",2013-12-31,79,"ACC"
"BG","IE",2013-12-31,0,"ACC"
"BG","IS",2013-12-31,1,"ACC"
"BG","IT",2013-12-31,0,"ACC"
"BG","LI",2013-12-31,0,"ACC"
"BG","LT",2013-12-31,0,"ACC"
"BG","LU",2013-12-31,0,"ACC"
"BG","LV",2013-12-31,0,"ACC"
"BG","MT",2013-12-31,0,"ACC"
"BG","NO",2013-12-31,19,"ACC"
"BG","PL",2013-12-31,1,"ACC"
"BG","PT",2013-12-31,0,"ACC"
"BG","RO",2013-12-31,49,"ACC"
"BG","SE",2013-12-31,73,"ACC"
"BG","SI",2013-12-31,1,"ACC"
"BG","SK",2013-12-31,1,"ACC"
"BG","UK",2013-12-31,16,"ACC"
"CH","AT",2013-12-31,140,"ACC"
"CH","BE",2013-12-31,101,"ACC"
"CH","BG",2013-12-31,3,"ACC"
"CH","CH",2013-12-31,0,"ACC"
"CH","CY",2013-12-31,0,"ACC"
"CH","DE",2013-12-31,669,"ACC"
"CH","EE",2013-12-31,0,"ACC"
"CH","EL",2013-12-31,69,"ACC"
"CH","ES",2013-12-31,2,"ACC"
"CH","FI",2013-12-31,28,"ACC"
"CH","FR",2013-12-31,126,"ACC"
"CH","HR",2013-12-31,0,"ACC"
"CH","HU",2013-12-31,2,"ACC"
"CH","IE",2013-12-31,7,"ACC"
"CH","IS",2013-12-31,0,"ACC"
"CH","IT",2013-12-31,2,"ACC"
"CH","LI",2013-12-31,4,"ACC"
"CH","LT",2013-12-31,0,"ACC"
"CH","LV",2013-12-31,0,"ACC"
"CH","MT",2013-12-31,0,"ACC"
"CH","NO",2013-12-31,99,"ACC"
"CH","PL",2013-12-31,0,"ACC"
"CH","PT",2013-12-31,4,"ACC"
"CH","RO",2013-12-31,0,"ACC"
"CH","SE",2013-12-31,205,"ACC"
"CH","SI",2013-12-31,2,"ACC"
"CH","UK",2013-12-31,52,"ACC"
"CY","AT",2013-12-31,23,"ACC"
"CY","BE",2013-12-31,2,"ACC"
"CY","BG",2013-12-31,1,"ACC"
"CY","CH",2013-12-31,2,"ACC"
"CY","CY",2013-12-31,0,"ACC"
"CY","DE",2013-12-31,36,"ACC"
"CY","EE",2013-12-31,0,"ACC"
"CY","EL",2013-12-31,0,"ACC"
"CY","ES",2013-12-31,0,"ACC"
"CY","FI",2013-12-31,2,"ACC"
"CY","FR",2013-12-31,5,"ACC"
"CY","HR",2013-12-31,0,"ACC"
"CY","HU",2013-12-31,3,"ACC"
"CY","IE",2013-12-31,0,"ACC"
"CY","IS",2013-12-31,0,"ACC"
"CY","IT",2013-12-31,0,"ACC"
"CY","LI",2013-12-31,0,"ACC"
"CY","LT",2013-12-31,0,"ACC"
"CY","LU",2013-12-31,0,"ACC"
"CY","LV",2013-12-31,0,"ACC"
"CY","MT",2013-12-31,0,"ACC"
"CY","NO",2013-12-31,9,"ACC"
"CY","PL",2013-12-31,1,"ACC"
"CY","PT",2013-12-31,0,"ACC"
"CY","RO",2013-12-31,2,"ACC"
"CY","SE",2013-12-31,12,"ACC"
"CY","SI",2013-12-31,0,"ACC"
"CY","SK",2013-12-31,0,"ACC"
"CY","UK",2013-12-31,15,"ACC"
"CZ","AT",2013-12-31,26,"ACC"
"CZ","BE",2013-12-31,20,"ACC"
"CZ","BG",2013-12-31,0,"ACC"
"CZ","CH",2013-12-31,20,"ACC"
"CZ","CY",2013-12-31,0,"ACC"
"CZ","DE",2013-12-31,54,"ACC"
"CZ","EE",2013-12-31,0,"ACC"
"CZ","EL",2013-12-31,0,"ACC"
"CZ","ES",2013-12-31,0,"ACC"
"CZ","FI",2013-12-31,8,"ACC"
"CZ","FR",2013-12-31,21,"ACC"
"CZ","HR",2013-12-31,0,"ACC"
"CZ","HU",2013-12-31,1,"ACC"
"CZ","IE",2013-12-31,0,"ACC"
"CZ","IS",2013-12-31,0,"ACC"
"CZ","IT",2013-12-31,0,"ACC"
"CZ","LI",2013-12-31,0,"ACC"
"CZ","LT",2013-12-31,0,"ACC"
"CZ","LU",2013-12-31,2,"ACC"
"CZ","LV",2013-12-31,0,"ACC"
"CZ","MT",2013-12-31,0,"ACC"
"CZ","NO",2013-12-31,19,"ACC"
"CZ","PL",2013-12-31,3,"ACC"
"CZ","PT",2013-12-31,0,"ACC"
"CZ","RO",2013-12-31,1,"ACC"
"CZ","SE",2013-12-31,58,"ACC"
"CZ","SI",2013-12-31,1,"ACC"
"CZ","SK",2013-12-31,3,"ACC"
"CZ","UK",2013-12-31,4,"ACC"
"DE","AT",2013-12-31,133,"ACC"
"DE","BE",2013-12-31,238,"ACC"
"DE","BG",2013-12-31,7,"ACC"
"DE","CH",2013-12-31,427,"ACC"
"DE","CY",2013-12-31,1,"ACC"
"DE","DE",2013-12-31,0,"ACC"
"DE","EE",2013-12-31,0,"ACC"
"DE","EL",2013-12-31,522,"ACC"
"DE","ES",2013-12-31,11,"ACC"
"DE","FI",2013-12-31,57,"ACC"
"DE","FR",2013-12-31,192,"ACC"
"DE","HR",2013-12-31,1,"ACC"
"DE","HU",2013-12-31,8,"ACC"
"DE","IE",2013-12-31,2,"ACC"
"DE","IS",2013-12-31,0,"ACC"
"DE","IT",2013-12-31,6,"ACC"
"DE","LI",2013-12-31,2,"ACC"
"DE","LT",2013-12-31,2,"ACC"
"DE","LU",2013-12-31,28,"ACC"
"DE","LV",2013-12-31,0,"ACC"
"DE","MT",2013-12-31,1,"ACC"
"DE","NO",2013-12-31,155,"ACC"
"DE","PL",2013-12-31,26,"ACC"
"DE","PT",2013-12-31,0,"ACC"
"DE","RO",2013-12-31,1,"ACC"
"DE","SE",2013-12-31,834,"ACC"
"DE","SI",2013-12-31,2,"ACC"
"DE","SK",2013-12-31,3,"ACC"
"DE","UK",2013-12-31,141,"ACC"
"DK","AT",2013-12-31,8,"ACC"
"DK","BE",2013-12-31,7,"ACC"
"DK","BG",2013-12-31,0,"ACC"
"DK","CH",2013-12-31,30,"ACC"
"DK","CY",2013-12-31,0,"ACC"
"DK","DE",2013-12-31,194,"ACC"
"DK","EE",2013-12-31,0,"ACC"
"DK","EL",2013-12-31,20,"ACC"
"DK","ES",2013-12-31,1,"ACC"
"DK","FI",2013-12-31,20,"ACC"
"DK","FR",2013-12-31,28,"ACC"
"DK","HR",2013-12-31,0,"ACC"
"DK","HU",2013-12-31,3,"ACC"
"DK","IE",2013-12-31,0,"ACC"
"DK","IS",2013-12-31,0,"ACC"
"DK","IT",2013-12-31,1,"ACC"
"DK","LI",2013-12-31,0,"ACC"
"DK","LT",2013-12-31,0,"ACC"
"DK","LU",2013-12-31,2,"ACC"
"DK","LV",2013-12-31,0,"ACC"
"DK","MT",2013-12-31,0,"ACC"
"DK","NO",2013-12-31,50,"ACC"
"DK","PL",2013-12-31,2,"ACC"
"DK","PT",2013-12-31,1,"ACC"
"DK","RO",2013-12-31,0,"ACC"
"DK","SE",2013-12-31,379,"ACC"
"DK","SI",2013-12-31,0,"ACC"
"DK","SK",2013-12-31,0,"ACC"
"DK","UK",2013-12-31,5,"ACC"
"EE","AT",2013-12-31,1,"ACC"
"EE","BE",2013-12-31,4,"ACC"
"EE","BG",2013-12-31,0,"ACC"
"EE","CH",2013-12-31,7,"ACC"
"EE","CY",2013-12-31,0,"ACC"
"EE","DE",2013-12-31,6,"ACC"
"EE","EE",2013-12-31,0,"ACC"
"EE","EL",2013-12-31,0,"ACC"
"EE","ES",2013-12-31,0,"ACC"
"EE","FI",2013-12-31,6,"ACC"
"EE","FR",2013-12-31,2,"ACC"
"EE","HR",2013-12-31,0,"ACC"
"EE","HU",2013-12-31,0,"ACC"
"EE","IE",2013-12-31,0,"ACC"
"EE","IS",2013-12-31,0,"ACC"
"EE","IT",2013-12-31,0,"ACC"
"EE","LI",2013-12-31,0,"ACC"
"EE","LT",2013-12-31,0,"ACC"
"EE","LU",2013-12-31,0,"ACC"
"EE","LV",2013-12-31,0,"ACC"
"EE","MT",2013-12-31,0,"ACC"
"EE","NO",2013-12-31,3,"ACC"
"EE","PL",2013-12-31,0,"ACC"
"EE","PT",2013-12-31,0,"ACC"
"EE","RO",2013-12-31,0,"ACC"
"EE","SE",2013-12-31,13,"ACC"
"EE","SI",2013-12-31,0,"ACC"
"EE","SK",2013-12-31,1,"ACC"
"EE","UK",2013-12-31,0,"ACC"
"EL","AT",2013-12-31,0,"ACC"
"EL","BE",2013-12-31,1,"ACC"
"EL","BG",2013-12-31,0,"ACC"
"EL","CH",2013-12-31,17,"ACC"
"EL","CY",2013-12-31,0,"ACC"
"EL","DE",2013-12-31,0,"ACC"
"EL","EE",2013-12-31,0,"ACC"
"EL","EL",2013-12-31,0,"ACC"
"EL","ES",2013-12-31,3,"ACC"
"EL","FI",2013-12-31,0,"ACC"
"EL","FR",2013-12-31,0,"ACC"
"EL","HR",2013-12-31,0,"ACC"
"EL","HU",2013-12-31,0,"ACC"
"EL","IE",2013-12-31,0,"ACC"
"EL","IS",2013-12-31,0,"ACC"
"EL","IT",2013-12-31,2,"ACC"
"EL","LI",2013-12-31,0,"ACC"
"EL","LT",2013-12-31,0,"ACC"
"EL","LU",2013-12-31,0,"ACC"
"EL","LV",2013-12-31,0,"ACC"
"EL","MT",2013-12-31,0,"ACC"
"EL","NO",2013-12-31,0,"ACC"
"EL","PL",2013-12-31,0,"ACC"
"EL","PT",2013-12-31,0,"ACC"
"EL","RO",2013-12-31,0,"ACC"
"EL","SE",2013-12-31,1,"ACC"
"EL","SI",2013-12-31,4,"ACC"
"EL","SK",2013-12-31,0,"ACC"
"EL","UK",2013-12-31,0,"ACC"
"ES","AT",2013-12-31,74,"ACC"
"ES","BE",2013-12-31,237,"ACC"
"ES","BG",2013-12-31,0,"ACC"
"ES","CH",2013-12-31,607,"ACC"
"ES","CY",2013-12-31,0,"ACC"
"ES","DE",2013-12-31,663,"ACC"
"ES","EE",2013-12-31,0,"ACC"
"ES","EL",2013-12-31,1,"ACC"
"ES","ES",2013-12-31,0,"ACC"
"ES","FI",2013-12-31,53,"ACC"
"ES","FR",2013-12-31,410,"ACC"
"ES","HR",2013-12-31,0,"ACC"
"ES","HU",2013-12-31,0,"ACC"
"ES","IE",2013-12-31,4,"ACC"
"ES","IS",2013-12-31,0,"ACC"
"ES","IT",2013-12-31,4,"ACC"
"ES","LI",2013-12-31,0,"ACC"
"ES","LT",2013-12-31,0,"ACC"
"ES","LU",2013-12-31,17,"ACC"
"ES","LV",2013-12-31,0,"ACC"
"ES","MT",2013-12-31,0,"ACC"
"ES","NO",2013-12-31,169,"ACC"
"ES","PL",2013-12-31,2,"ACC"
"ES","PT",2013-12-31,4,"ACC"
"ES","RO",2013-12-31,0,"ACC"
"ES","SE",2013-12-31,380,"ACC"
"ES","SI",2013-12-31,0,"ACC"
"ES","SK",2013-12-31,0,"ACC"
"ES","UK",2013-12-31,19,"ACC"
"FI","AT",2013-12-31,1,"ACC"
"FI","BE",2013-12-31,11,"ACC"
"FI","BG",2013-12-31,0,"ACC"
"FI","CH",2013-12-31,10,"ACC"
"FI","CY",2013-12-31,0,"ACC"
"FI","DE",2013-12-31,25,"ACC"
"FI","EE",2013-12-31,1,"ACC"
"FI","EL",2013-12-31,6,"ACC"
"FI","ES",2013-12-31,0,"ACC"
"FI","FI",2013-12-31,0,"ACC"
"FI","FR",2013-12-31,8,"ACC"
"FI","HR",2013-12-31,0,"ACC"
"FI","HU",2013-12-31,0,"ACC"
"FI","IE",2013-12-31,0,"ACC"
"FI","IS",2013-12-31,1,"ACC"
"FI","IT",2013-12-31,0,"ACC"
"FI","LI",2013-12-31,0,"ACC"
"FI","LT",2013-12-31,0,"ACC"
"FI","LU",2013-12-31,0,"ACC"
"FI","LV",2013-12-31,0,"ACC"
"FI","MT",2013-12-31,0,"ACC"
"FI","NO",2013-12-31,15,"ACC"
"FI","PL",2013-12-31,2,"ACC"
"FI","PT",2013-12-31,0,"ACC"
"FI","RO",2013-12-31,0,"ACC"
"FI","SE",2013-12-31,62,"ACC"
"FI","SI",2013-12-31,0,"ACC"
"FI","SK",2013-12-31,1,"ACC"
"FI","UK",2013-12-31,7,"ACC"
"FR","AT",2013-12-31,75,"ACC"
"FR","BE",2013-12-31,249,"ACC"
"FR","BG",2013-12-31,0,"ACC"
"FR","CH",2013-12-31,381,"ACC"
"FR","CY",2013-12-31,1,"ACC"
"FR","DE",2013-12-31,1018,"ACC"
"FR","EE",2013-12-31,0,"ACC"
"FR","EL",2013-12-31,8,"ACC"
"FR","ES",2013-12-31,8,"ACC"
"FR","FI",2013-12-31,43,"ACC"
"FR","FR",2013-12-31,0,"ACC"
"FR","HR",2013-12-31,0,"ACC"
"FR","HU",2013-12-31,6,"ACC"
"FR","IE",2013-12-31,1,"ACC"
"FR","IS",2013-12-31,4,"ACC"
"FR","IT",2013-12-31,3,"ACC"
"FR","LI",2013-12-31,0,"ACC"
"FR","LT",2013-12-31,0,"ACC"
"FR","LU",2013-12-31,18,"ACC"
"FR","LV",2013-12-31,0,"ACC"
"FR","MT",2013-12-31,0,"ACC"
"FR","NO",2013-12-31,154,"ACC"
"FR","PL",2013-12-31,12,"ACC"
"FR","PT",2013-12-31,0,"ACC"
"FR","RO",2013-12-31,0,"ACC"
"FR","SE",2013-12-31,520,"ACC"
"FR","SI",2013-12-31,2,"ACC"
"FR","SK",2013-12-31,2,"ACC"
"FR","UK",2013-12-31,74,"ACC"
"HR","AT",2013-12-31,1,"ACC"
"HR","BE",2013-12-31,0,"ACC"
"HR","BG",2013-12-31,0,"ACC"
"HR","CH",2013-12-31,12,"ACC"
"HR","CY",2013-12-31,0,"ACC"
"HR","DE",2013-12-31,7,"ACC"
"HR","EE",2013-12-31,0,"ACC"
"HR","EL",2013-12-31,0,"ACC"
"HR","ES",2013-12-31,0,"ACC"
"HR","FI",2013-12-31,0,"ACC"
"HR","FR",2013-12-31,0,"ACC"
"HR","HR",2013-12-31,0,"ACC"
"HR","HU",2013-12-31,0,"ACC"
"HR","IE",2013-12-31,0,"ACC"
"HR","IT",2013-12-31,0,"ACC"
"HR","LT",2013-12-31,0,"ACC"
"HR","LU",2013-12-31,1,"ACC"
"HR","LV",2013-12-31,0,"ACC"
"HR","MT",2013-12-31,0,"ACC"
"HR","NO",2013-12-31,1,"ACC"
"HR","RO",2013-12-31,0,"ACC"
"HR","SE",2013-12-31,0,"ACC"
"HR","SI",2013-12-31,10,"ACC"
"HR","SK",2013-12-31,0,"ACC"
"HR","UK",2013-12-31,3,"ACC"
"HU","AT",2013-12-31,2138,"ACC"
"HU","BE",2013-12-31,154,"ACC"
"HU","BG",2013-12-31,0,"ACC"
"HU","CH",2013-12-31,471,"ACC"
"HU","CY",2013-12-31,0,"ACC"
"HU","DE",2013-12-31,2000,"ACC"
"HU","EE",2013-12-31,1,"ACC"
"HU","EL",2013-12-31,6,"ACC"
"HU","ES",2013-12-31,1,"ACC"
"HU","FI",2013-12-31,15,"ACC"
"HU","FR",2013-12-31,809,"ACC"
"HU","HR",2013-12-31,0,"ACC"
"HU","HU",2013-12-31,0,"ACC"
"HU","IE",2013-12-31,2,"ACC"
"HU","IS",2013-12-31,0,"ACC"
"HU","IT",2013-12-31,0,"ACC"
"HU","LI",2013-12-31,1,"ACC"
"HU","LT",2013-12-31,0,"ACC"
"HU","LU",2013-12-31,22,"ACC"
"HU","LV",2013-12-31,0,"ACC"
"HU","MT",2013-12-31,0,"ACC"
"HU","NO",2013-12-31,64,"ACC"
"HU","PL",2013-12-31,2,"ACC"
"HU","PT",2013-12-31,0,"ACC"
"HU","RO",2013-12-31,0,"ACC"
"HU","SE",2013-12-31,250,"ACC"
"HU","SI",2013-12-31,19,"ACC"
"HU","SK",2013-12-31,23,"ACC"
"HU","UK",2013-12-31,43,"ACC"
"IE","AT",2013-12-31,0,"ACC"
"IE","BE",2013-12-31,2,"ACC"
"IE","BG",2013-12-31,0,"ACC"
"IE","CH",2013-12-31,3,"ACC"
"IE","CY",2013-12-31,0,"ACC"
"IE","DE",2013-12-31,6,"ACC"
"IE","EE",2013-12-31,0,"ACC"
"IE","EL",2013-12-31,0,"ACC"
"IE","ES",2013-12-31,0,"ACC"
"IE","FI",2013-12-31,0,"ACC"
"IE","FR",2013-12-31,2,"ACC"
"IE","HR",2013-12-31,0,"ACC"
"IE","HU",2013-12-31,0,"ACC"
"IE","IE",2013-12-31,0,"ACC"
"IE","IS",2013-12-31,0,"ACC"
"IE","IT",2013-12-31,0,"ACC"
"IE","LI",2013-12-31,0,"ACC"
"IE","LT",2013-12-31,0,"ACC"
"IE","LU",2013-12-31,0,"ACC"
"IE","LV",2013-12-31,0,"ACC"
"IE","MT",2013-12-31,0,"ACC"
"IE","NO",2013-12-31,0,"ACC"
"IE","PL",2013-12-31,0,"ACC"
"IE","PT",2013-12-31,0,"ACC"
"IE","RO",2013-12-31,0,"ACC"
"IE","SE",2013-12-31,7,"ACC"
"IE","SI",2013-12-31,0,"ACC"
"IE","SK",2013-12-31,0,"ACC"
"IE","UK",2013-12-31,104,"ACC"
"IS","AT",2013-12-31,1,"ACC"
"IS","BE",2013-12-31,0,"ACC"
"IS","BG",2013-12-31,0,"ACC"
"IS","CH",2013-12-31,4,"ACC"
"IS","CY",2013-12-31,0,"ACC"
"IS","DE",2013-12-31,1,"ACC"
"IS","EE",2013-12-31,0,"ACC"
"IS","EL",2013-12-31,0,"ACC"
"IS","ES",2013-12-31,0,"ACC"
"IS","FI",2013-12-31,0,"ACC"
"IS","FR",2013-12-31,0,"ACC"
"IS","HR",2013-12-31,0,"ACC"
"IS","HU",2013-12-31,0,"ACC"
"IS","IE",2013-12-31,0,"ACC"
"IS","IS",2013-12-31,0,"ACC"
"IS","IT",2013-12-31,0,"ACC"
"IS","LI",2013-12-31,0,"ACC"
"IS","LT",2013-12-31,0,"ACC"
"IS","LU",2013-12-31,0,"ACC"
"IS","LV",2013-12-31,0,"ACC"
"IS","MT",2013-12-31,0,"ACC"
"IS","NO",2013-12-31,0,"ACC"
"IS","PL",2013-12-31,0,"ACC"
"IS","PT",2013-12-31,0,"ACC"
"IS","RO",2013-12-31,0,"ACC"
"IS","SE",2013-12-31,1,"ACC"
"IS","SI",2013-12-31,0,"ACC"
"IS","SK",2013-12-31,0,"ACC"
"IS","UK",2013-12-31,0,"ACC"
"IT","AT",2013-12-31,657,"ACC"
"IT","BE",2013-12-31,490,"ACC"
"IT","BG",2013-12-31,3,"ACC"
"IT","CH",2013-12-31,4280,"ACC"
"IT","CY",2013-12-31,1,"ACC"
"IT","DE",2013-12-31,4084,"ACC"
"IT","EE",2013-12-31,0,"ACC"
"IT","EL",2013-12-31,1,"ACC"
"IT","ES",2013-12-31,24,"ACC"
"IT","FI",2013-12-31,251,"ACC"
"IT","FR",2013-12-31,617,"ACC"
"IT","HR",2013-12-31,2,"ACC"
"IT","HU",2013-12-31,3,"ACC"
"IT","IE",2013-12-31,5,"ACC"
"IT","IS",2013-12-31,6,"ACC"
"IT","IT",2013-12-31,0,"ACC"
"IT","LI",2013-12-31,1,"ACC"
"IT","LT",2013-12-31,1,"ACC"
"IT","LU",2013-12-31,52,"ACC"
"IT","LV",2013-12-31,0,"ACC"
"IT","MT",2013-12-31,3,"ACC"
"IT","NO",2013-12-31,976,"ACC"
"IT","PL",2013-12-31,0,"ACC"
"IT","PT",2013-12-31,4,"ACC"
"IT","RO",2013-12-31,3,"ACC"
"IT","SE",2013-12-31,3008,"ACC"
"IT","SI",2013-12-31,8,"ACC"
"IT","SK",2013-12-31,1,"ACC"
"IT","UK",2013-12-31,528,"ACC"
"LI","AT",2013-12-31,2,"ACC"
"LI","BE",2013-12-31,0,"ACC"
"LI","BG",2013-12-31,0,"ACC"
"LI","CH",2013-12-31,0,"ACC"
"LI","CY",2013-12-31,0,"ACC"
"LI","DE",2013-12-31,0,"ACC"
"LI","EE",2013-12-31,0,"ACC"
"LI","EL",2013-12-31,0,"ACC"
"LI","ES",2013-12-31,0,"ACC"
"LI","FI",2013-12-31,0,"ACC"
"LI","FR",2013-12-31,0,"ACC"
"LI","HR",2013-12-31,0,"ACC"
"LI","HU",2013-12-31,0,"ACC"
"LI","IE",2013-12-31,0,"ACC"
"LI","IT",2013-12-31,0,"ACC"
"LI","LT",2013-12-31,0,"ACC"
"LI","LU",2013-12-31,0,"ACC"
"LI","LV",2013-12-31,0,"ACC"
"LI","MT",2013-12-31,0,"ACC"
"LI","NO",2013-12-31,0,"ACC"
"LI","RO",2013-12-31,0,"ACC"
"LI","SE",2013-12-31,0,"ACC"
"LI","SI",2013-12-31,0,"ACC"
"LI","SK",2013-12-31,0,"ACC"
"LI","UK",2013-12-31,0,"ACC"
"LT","AT",2013-12-31,30,"ACC"
"LT","BE",2013-12-31,14,"ACC"
"LT","BG",2013-12-31,0,"ACC"
"LT","CH",2013-12-31,41,"ACC"
"LT","CY",2013-12-31,0,"ACC"
"LT","DE",2013-12-31,128,"ACC"
"LT","EE",2013-12-31,0,"ACC"
"LT","EL",2013-12-31,0,"ACC"
"LT","ES",2013-12-31,0,"ACC"
"LT","FI",2013-12-31,7,"ACC"
"LT","FR",2013-12-31,28,"ACC"
"LT","HR",2013-12-31,0,"ACC"
"LT","HU",2013-12-31,0,"ACC"
"LT","IE",2013-12-31,0,"ACC"
"LT","IS",2013-12-31,0,"ACC"
"LT","IT",2013-12-31,0,"ACC"
"LT","LI",2013-12-31,0,"ACC"
"LT","LT",2013-12-31,0,"ACC"
"LT","LU",2013-12-31,3,"ACC"
"LT","LV",2013-12-31,0,"ACC"
"LT","MT",2013-12-31,1,"ACC"
"LT","NO",2013-12-31,10,"ACC"
"LT","PL",2013-12-31,12,"ACC"
"LT","PT",2013-12-31,0,"ACC"
"LT","RO",2013-12-31,0,"ACC"
"LT","SE",2013-12-31,25,"ACC"
"LT","SI",2013-12-31,0,"ACC"
"LT","SK",2013-12-31,1,"ACC"
"LT","UK",2013-12-31,7,"ACC"
"LU","AT",2013-12-31,0,"ACC"
"LU","BE",2013-12-31,11,"ACC"
"LU","BG",2013-12-31,0,"ACC"
"LU","CH",2013-12-31,16,"ACC"
"LU","CY",2013-12-31,0,"ACC"
"LU","DE",2013-12-31,42,"ACC"
"LU","EE",2013-12-31,0,"ACC"
"LU","EL",2013-12-31,2,"ACC"
"LU","ES",2013-12-31,0,"ACC"
"LU","FI",2013-12-31,2,"ACC"
"LU","FR",2013-12-31,9,"ACC"
"LU","HR",2013-12-31,0,"ACC"
"LU","HU",2013-12-31,0,"ACC"
"LU","IE",2013-12-31,1,"ACC"
"LU","IS",2013-12-31,0,"ACC"
"LU","IT",2013-12-31,0,"ACC"
"LU","LI",2013-12-31,0,"ACC"
"LU","LT",2013-12-31,0,"ACC"
"LU","LU",2013-12-31,0,"ACC"
"LU","LV",2013-12-31,0,"ACC"
"LU","MT",2013-12-31,0,"ACC"
"LU","NO",2013-12-31,4,"ACC"
"LU","PL",2013-12-31,0,"ACC"
"LU","PT",2013-12-31,0,"ACC"
"LU","RO",2013-12-31,0,"ACC"
"LU","SE",2013-12-31,10,"ACC"
"LU","SI",2013-12-31,0,"ACC"
"LU","SK",2013-12-31,0,"ACC"
"LU","UK",2013-12-31,2,"ACC"
"LV","AT",2013-12-31,1,"ACC"
"LV","BE",2013-12-31,2,"ACC"
"LV","BG",2013-12-31,0,"ACC"
"LV","CH",2013-12-31,7,"ACC"
"LV","CY",2013-12-31,0,"ACC"
"LV","DE",2013-12-31,45,"ACC"
"LV","EE",2013-12-31,6,"ACC"
"LV","EL",2013-12-31,0,"ACC"
"LV","ES",2013-12-31,0,"ACC"
"LV","FI",2013-12-31,1,"ACC"
"LV","FR",2013-12-31,16,"ACC"
"LV","HR",2013-12-31,0,"ACC"
"LV","HU",2013-12-31,0,"ACC"
"LV","IE",2013-12-31,0,"ACC"
"LV","IS",2013-12-31,0,"ACC"
"LV","IT",2013-12-31,0,"ACC"
"LV","LI",2013-12-31,0,"ACC"
"LV","LT",2013-12-31,1,"ACC"
"LV","LU",2013-12-31,3,"ACC"
"LV","LV",2013-12-31,0,"ACC"
"LV","MT",2013-12-31,0,"ACC"
"LV","NO",2013-12-31,8,"ACC"
"LV","PL",2013-12-31,0,"ACC"
"LV","PT",2013-12-31,0,"ACC"
"LV","RO",2013-12-31,0,"ACC"
"LV","SE",2013-12-31,15,"ACC"
"LV","SI",2013-12-31,0,"ACC"
"LV","SK",2013-12-31,0,"ACC"
"LV","UK",2013-12-31,2,"ACC"
"MT","AT",2013-12-31,12,"ACC"
"MT","BE",2013-12-31,15,"ACC"
"MT","BG",2013-12-31,0,"ACC"
"MT","CH",2013-12-31,67,"ACC"
